key,0s,1s,2s,3s,4s,6s,outs,balls
"1, 2",9,4,1,0,1,1,2,16
"0, 2",5,4,0,0,3,0,1,12
"2, 2",7,4,0,0,1,0,0,12
"0, 4",0,1,0,0,0,0,0,1
"0, 2",2,2,0,0,1,0,0,5
"2, 2",6,5,2,0,0,0,0,13
"2, 2",0,4,1,0,2,0,0,7
"3, 3",0,1,0,0,0,0,0,1
"0, 4",6,2,2,0,2,1,1,13
"1, 2",1,1,0,0,2,0,0,4
"2, 4",15,9,0,0,2,0,2,26
"0, 2",7,6,0,0,0,0,1,13
"S Vidyut, 3",3,4,0,0,4,0,0,11
"0, 4",10,4,2,0,4,1,0,21
"2, 2",6,4,1,0,0,2,0,13
"3, 2",5,3,1,0,1,0,0,10
"0, 2",2,0,0,0,0,0,1,2
"2, 3",1,2,1,0,2,0,1,6
"0, 4",3,2,0,0,2,0,0,7
"0, 2",5,3,3,0,0,1,1,12
"2, 3",2,3,0,0,1,0,0,6
"0, 4",1,2,1,0,0,0,0,4
"0, 3",1,0,0,0,0,0,0,1
"0, 4",11,5,0,0,1,0,0,17
"2, 4",3,2,1,0,2,0,0,8
"3, 4",1,0,0,0,0,0,0,1
"0, 2",0,1,0,0,0,0,0,1
"2, 4",3,2,0,0,1,0,0,6
"2, 4",4,3,0,2,1,0,1,10
"3, 4",11,1,0,0,2,2,1,16
"2, 4",3,3,0,0,2,0,0,8
"2, 2",8,11,2,0,3,0,1,24
"2, 2",1,0,1,0,0,0,0,2
"0, 2",0,0,0,0,3,0,0,3
"0, 4",8,5,1,0,2,0,2,16
"0, 2",2,3,1,0,2,1,0,9
"2, 4",4,9,1,0,1,1,0,16
"3, 4",4,2,0,1,1,0,0,8
"2, 3",3,0,0,0,1,0,0,4
"1, 3",0,3,0,0,3,1,0,7
"0, 3",3,2,0,0,0,0,0,5
"0, 4",3,2,0,0,0,0,1,5
"0, 2",5,8,0,0,3,1,0,17
"2, 3",0,1,0,0,0,0,0,1
"2, 4",1,1,0,0,0,0,0,2
"2, 4",2,4,0,0,0,0,0,6
"2, 4",1,0,0,0,0,0,0,1
"1, 2",0,1,0,0,0,0,0,1
"0, 2",1,2,0,0,0,0,0,3
"0, 4",1,7,1,0,0,0,1,9
"0, 2",1,1,0,0,0,0,1,2
"0, 2",4,0,0,0,0,0,0,4
"0, 2",0,2,1,0,0,1,0,4
"0, 2",1,0,0,0,1,0,0,2
"3, 3",4,0,0,0,0,0,1,4
"1, 2",1,2,0,0,3,1,0,7
"2, 3",5,1,0,0,0,0,1,6
"2, 2",14,6,1,0,2,2,2,25
"3, 4",1,2,0,0,0,0,0,3
"2, 4",1,2,2,0,0,0,1,5
"2, 2",6,1,0,0,0,1,1,8
"2, 3",3,3,0,0,0,0,0,6
"2, 4",7,2,0,0,0,0,1,9
"2, 4",8,17,1,0,5,1,1,32
"2, 2",19,13,0,0,7,0,1,39
"2, 3",2,3,0,0,0,0,0,5
"2, 4",14,11,1,0,2,1,1,29
"2, 4",5,7,2,0,4,0,0,18
"1, 3",2,1,1,0,0,2,0,6
"0, 2",0,1,0,0,0,0,0,1
"2, 4",3,2,1,0,1,0,1,7
"2, 4",5,1,0,0,3,1,0,10
"2, 4",1,2,0,0,0,0,0,3
"2, 3",3,3,0,0,1,0,1,7
"0, 2",16,16,4,0,0,1,4,37
"0, 2",3,0,0,0,1,0,0,4
"2, 2",9,2,1,0,0,0,1,12
"0, 2",2,1,2,0,0,0,0,5
"0, 4",1,1,0,0,1,0,0,3
"0, 3",0,3,0,0,0,0,0,3
"2, 4",2,1,0,0,0,0,1,3
"0, 4",0,0,1,0,0,0,0,1
"0, 4",4,3,0,0,0,0,0,7
"2, 4",5,2,0,0,2,0,1,9
"2, 3",4,3,0,0,2,0,0,9
"0, 3",1,0,1,0,0,0,0,2
"2, 3",4,4,0,0,2,0,0,10
"2, 4",5,1,1,0,3,0,1,10
"2, 4",2,1,0,0,1,0,0,4
"2, 4",8,4,0,0,2,1,1,15
"0, 4",2,1,0,0,0,0,1,3
"2, 2",4,10,1,0,3,0,0,18
"2, 2",0,2,0,0,2,0,0,4
"2, 3",3,1,0,0,0,2,0,6
"2, 4",16,10,0,0,3,1,1,30
"0, 4",2,0,0,0,0,0,1,2
"0, 4",0,1,1,0,1,2,0,5
"0, 4",2,2,1,0,0,0,0,5
"2, 4",13,20,7,0,6,1,0,47
"3, 2",2,1,0,0,0,0,0,3
"2, 4",3,5,2,0,2,1,0,13
"2, 3",5,1,0,0,1,1,1,8
"S Vidyut, 3",4,3,1,1,2,1,0,12
"2, 3",6,5,4,0,1,1,0,17
"2, 3",14,10,5,0,3,1,1,33
"2, 3",8,1,1,0,0,0,1,10
"2, 4",3,5,0,0,1,0,0,9
"1, 3",1,4,1,0,0,1,0,7
"2, 2",29,34,6,0,8,1,4,78
"1, 4",1,1,0,0,0,0,1,2
"3, 4",2,0,0,0,0,0,1,2
"2, 4",9,7,1,0,4,0,0,21
"2, 3",2,3,3,0,4,2,0,14
"0, 4",1,2,0,0,0,0,1,3
"2, 4",7,3,2,0,0,2,0,14
"2, 4",1,3,1,0,0,0,0,5
"1, 4",10,9,4,0,2,0,1,25
"3, 2",2,0,0,0,0,0,1,2
"3, 2",3,0,0,0,0,0,0,3
"0, 4",1,3,1,0,1,1,0,7
"2, 0",1,1,0,0,1,0,0,3
"2, 2",1,0,1,0,1,0,1,3
"2, 4",1,0,0,0,0,0,1,1
"2, 2",7,8,0,0,2,2,0,19
"3, 4",6,6,0,0,0,0,1,12
"3, LH Ferguson",4,1,0,0,0,0,0,5
"1, 2",1,4,1,0,0,0,0,6
"0, 3",3,6,1,0,2,0,1,12
"2, 3",4,0,0,0,0,0,0,4
"2, 3",0,2,0,0,0,0,0,2
"0, 4",1,1,0,0,0,0,0,2
"0, 4",1,0,0,0,0,0,1,1
"1, 4",12,13,2,0,7,0,0,34
"0, 3",1,2,0,0,0,0,1,3
"2, 3",5,5,0,0,1,0,0,11
"2, 4",2,0,0,0,0,0,1,2
"2, 2",7,4,0,0,1,1,1,13
"2, 2",11,14,3,0,2,3,1,33
"2, 2",8,4,1,0,3,0,1,16
"2, 2",4,8,1,0,1,0,0,14
"0, 2",1,2,0,0,0,0,0,3
"3, 2",1,1,0,0,0,0,0,2
"0, 4",2,1,0,0,0,0,0,3
"0, 3",1,0,0,0,0,0,0,1
"1, 3",3,0,0,0,1,0,1,4
"2, 2",2,1,1,0,0,0,2,4
"2, 4",0,2,1,0,1,0,0,4
"0, 2",2,8,2,0,1,0,0,13
"2, 4",2,4,0,0,1,0,0,7
"2, 2",6,6,1,0,0,1,0,14
"2, 2",2,1,0,0,2,1,0,6
"3, 2",6,4,1,0,0,0,0,11
"0, 2",2,1,0,0,2,0,0,5
"0, 4",8,1,1,0,0,0,0,10
"3, 3",1,3,0,0,0,2,0,6
"2, 4",12,9,4,0,6,8,0,39
"1, 4",5,3,0,0,0,0,0,8
"2, 3",2,1,0,0,0,0,0,3
"0, 3",4,2,1,0,0,1,0,8
"0, 3",8,1,0,0,0,1,0,10
"0, 3",0,2,0,0,0,0,0,2
"2, 4",1,0,0,0,0,0,1,1
"2, 3",2,1,0,0,1,0,0,4
"0, 2",2,1,1,0,1,0,0,5
"0, 3",1,4,0,0,0,0,0,5
"2, 2",3,4,0,0,0,0,0,7
"2, 2",14,9,3,1,3,2,2,32
"2, 3",2,1,1,0,0,0,0,4
"3, 3",1,0,0,0,0,0,0,1
"0, 4",1,4,0,0,1,1,0,7
"2, 2",17,12,8,0,9,2,0,48
"0, 2",3,5,0,0,0,0,0,8
"2, 2",14,11,0,0,1,1,1,27
"0, 4",0,1,0,0,0,0,0,1
"2, 4",8,6,0,0,1,3,0,18
"0, 3",6,2,1,0,0,0,1,9
"0, 4",1,0,0,0,0,0,1,1
"2, 2",5,3,0,0,1,0,1,9
"2, 4",1,5,1,0,1,1,1,9
"2, 3",1,4,0,0,0,0,0,5
"0, 2",5,4,0,0,0,0,1,9
"2, 4",1,0,0,0,0,0,1,1
"2, 3",5,4,0,0,1,1,0,11
"0, 2",1,0,0,0,0,0,0,1
"2, 4",2,0,0,0,0,0,0,2
"2, 4",2,5,1,0,1,0,0,9
"0, 4",0,2,1,0,0,0,0,3
"2, 4",2,0,0,0,0,0,1,2
"2, 2",4,1,0,0,0,0,0,5
"2, 2",2,10,4,0,2,0,0,19
"2, 4",1,2,1,0,0,0,0,4
"2, 3",2,3,0,0,3,0,0,8
"2, 2",2,1,0,0,0,1,0,5
"MS Wade, 2",1,1,0,0,0,0,0,2
"0, 2",4,3,0,0,0,0,1,7
"0, 4",1,2,0,0,0,0,0,3
"0, 4",1,2,0,0,0,0,0,3
"2, 4",2,0,0,0,0,0,0,2
"0, 4",0,1,1,0,0,0,0,2
"2, 3",2,3,1,0,1,0,0,7
"0, 2",2,1,0,0,3,0,0,6
"2, 2",8,12,1,0,3,0,2,24
"0, 4",0,2,0,0,0,0,0,2
"0, 4",7,3,0,0,1,0,0,11
"0, 4",0,2,0,0,0,2,0,4
"3, 2",1,0,0,0,0,0,0,1
"1, 4",19,15,1,0,3,1,2,39
"1, 3",5,1,2,0,1,0,0,9
"2, 3",4,4,1,0,1,1,0,11
"2, 2",14,10,2,0,3,0,1,29
"1, 3",3,1,1,0,1,0,0,6
"1, 3",1,0,0,1,1,0,0,3
"2, 4",9,5,0,0,3,0,1,17
"0, 2",10,7,3,0,2,1,0,23
"2, T Natarajan",1,1,0,0,0,0,0,2
"0, 2",2,1,0,0,0,0,0,3
"1, 4",5,2,0,0,3,0,0,10
"0, 4",1,0,0,0,0,0,1,1
"2, 3",3,0,0,0,3,0,0,6
"2, 3",1,1,0,2,1,0,0,5
"2, 3",2,5,0,0,0,0,0,7
"0, 4",5,1,1,0,0,0,1,7
"0, 1",1,1,0,0,0,0,0,2
"2, 2",9,10,1,0,2,0,0,22
"2, 3",1,3,1,0,2,0,0,7
"0, 3",1,3,0,0,0,0,0,4
"2, 3",3,3,0,0,1,0,1,7
"0, 4",7,3,1,0,2,0,0,13
"0, 2",4,2,0,0,0,0,0,6
"2, 4",1,3,0,0,1,0,0,5
"0, 2",1,2,0,0,0,0,0,3
"0, 3",0,3,0,0,0,0,0,3
"2, 3",0,0,0,0,1,0,0,1
"0, 4",1,2,0,0,0,0,0,3
"1, 4",1,1,0,0,0,0,0,2
"2, 4",0,1,0,0,0,0,0,1
"0, 4",1,1,0,0,1,0,0,3
"2, 4",1,0,0,0,0,0,1,1
"2, 4",4,1,0,0,3,1,0,9
"0, 4",5,2,0,0,0,2,1,9
"3, 3",2,2,1,0,0,0,0,5
"1, 2",17,26,4,0,2,1,1,50
"0, 4",1,1,2,0,0,0,0,4
"2, 2",10,3,0,0,1,0,0,14
"0, 4",3,5,0,0,0,0,0,8
"0, 4",4,1,0,0,1,0,1,6
"2, 4",10,7,0,1,3,1,2,22
"2, 4",5,1,0,0,0,1,1,7
"3, 4",3,1,0,0,0,0,0,4
"0, 2",6,8,0,0,0,2,0,16
"2, 3",8,10,3,0,1,0,0,22
"2, 2",1,0,0,0,0,0,1,1
"2, 2",1,3,0,0,1,1,0,6
"1, 4",1,4,0,0,1,0,0,6
"0, 4",1,2,2,0,1,1,0,7
"2, 4",24,18,4,0,9,0,3,55
"2, 1",0,2,0,0,2,0,0,4
"2, 4",6,10,2,0,2,0,1,20
"2, 3",1,1,0,0,0,2,1,4
"1, 2",5,1,0,0,0,0,1,6
"2, 3",3,1,0,0,2,0,0,6
"2, 2",3,6,0,0,1,1,0,11
"2, 2",3,1,0,0,1,0,1,5
"0, 4",1,1,0,0,0,0,0,2
"2, 3",0,1,0,0,0,0,0,1
"0, 4",3,1,0,0,1,0,0,5
"0, 4",8,4,0,0,1,1,0,14
"0, 4",1,2,0,0,0,0,0,3
"2, 2",0,4,0,0,0,0,0,4
"2, 2",9,8,1,0,3,3,0,24
"3, 4",0,1,0,0,0,0,0,1
"1, 4",1,1,0,0,0,0,0,2
"M Klinger, 4",3,0,0,0,0,0,1,3
"2, 2",2,0,1,0,2,0,0,5
"1, 2",6,13,0,0,2,4,0,25
"2, 4",10,9,1,0,2,1,1,23
"2, 4",1,0,0,1,1,1,0,4
"0, 3",5,2,0,0,4,0,1,11
"2, 2",4,3,0,0,0,0,0,7
"3, 4",1,0,0,0,0,0,1,1
"3, 2",3,0,0,0,0,0,1,3
"0, 2",12,7,1,0,0,0,0,20
"2, 2",5,9,3,0,0,2,1,19
"1, 3",1,4,3,0,2,2,0,12
"2, 3",3,1,0,0,0,0,0,4
"2, 2",3,2,0,0,0,0,0,5
"2, 4",7,8,3,0,1,0,1,19
"S Vidyut, 2",3,0,0,0,0,0,1,3
"2, 3",2,4,0,0,1,1,0,8
"2, 3",2,5,2,1,0,1,1,11
"2, J Theron",2,4,0,0,2,1,0,9
"JJ Roy, 4",1,2,0,0,1,0,0,4
"1, 2",2,2,2,0,0,0,1,6
"2, 4",21,23,3,0,5,5,4,57
"2, 4",5,15,3,0,3,0,1,26
"2, 4",2,2,0,0,2,0,0,6
"0, 2",0,0,0,0,1,0,0,1
"0, 3",1,1,0,0,0,0,1,2
"0, 2",2,1,0,0,1,0,0,4
"3, 4",1,1,0,0,0,0,0,2
"1, 4",4,1,2,0,4,1,0,12
"0, 1",1,0,0,0,0,0,1,1
"1, 4",2,6,1,0,4,1,1,14
"1, 4",0,1,0,0,0,0,0,1
"1, 4",12,6,0,0,5,1,1,24
"2, 3",3,3,1,0,1,0,1,8
"2, 4",11,4,2,0,4,1,2,22
"2, 2",24,16,1,0,1,3,1,45
"2, 2",1,0,0,0,0,0,1,1
"2, 4",3,0,0,0,1,0,0,4
"2, 2",2,3,1,0,3,0,1,9
"2, 4",1,1,0,0,0,1,0,3
"2, 4",9,17,0,2,7,2,2,37
"2, 2",7,5,0,0,0,0,1,12
"2, 4",1,1,0,0,0,2,0,4
"2, 4",0,0,0,0,1,0,0,1
"2, 4",19,22,2,0,4,3,1,50
"2, 4",0,2,1,0,2,0,0,5
"0, 2",0,2,0,0,0,0,0,2
"1, 2",1,2,1,0,2,0,0,6
"0, 4",1,5,1,0,0,0,0,7
"2, 3",0,2,1,0,0,0,0,3
"0, 4",2,3,0,0,1,0,0,6
"2, 3",5,2,0,0,1,0,1,8
"2, 4",7,3,0,0,1,1,0,12
"2, 4",3,10,2,0,1,1,1,17
"0, 3",3,1,1,0,1,0,0,6
"1, 2",12,5,0,0,1,0,0,18
"0, 2",9,4,0,0,0,0,0,13
"3, 4",6,4,0,0,7,0,1,17
"2, 4",1,4,1,0,0,0,0,6
"1, 4",0,1,0,0,0,0,0,1
"0, 3",1,0,0,0,0,0,1,1
"1, 4",2,4,0,0,0,0,0,6
"2, 3",9,5,3,0,6,0,1,23
"0, 2",0,1,0,1,0,1,0,3
"3, 2",2,3,0,0,0,0,0,5
"2, 4",0,2,0,0,2,1,0,5
"2, 3",11,8,1,0,1,0,0,21
"2, 2",1,0,0,0,0,0,0,1
"2, 3",2,4,0,0,0,0,1,6
"0, 3",1,4,2,0,0,0,0,7
"0, 4",8,6,0,0,2,2,0,18
"2, 4",1,0,0,0,0,0,1,1
"2, 3",3,3,1,1,4,0,0,12
"2, 3",7,4,1,0,2,1,1,15
"2, 4",1,4,0,1,1,0,0,7
"0, 3",0,1,1,0,0,0,0,2
"2, 4",7,10,3,0,1,2,2,23
"0, 3",0,1,0,0,0,0,0,1
"2, 4",2,0,0,0,2,0,1,4
"2, 3",1,2,0,0,1,1,0,5
"2, 2",6,2,0,0,2,0,1,10
"2, 4",3,4,0,0,1,0,0,8
"2, 3",3,2,0,0,1,0,0,6
"2, 3",0,4,0,0,0,0,0,4
"2, 3",3,3,0,0,2,2,0,10
"2, 4",1,1,0,0,2,2,0,6
"2, 3",1,1,1,0,1,1,0,5
"3, 2",2,3,0,0,1,0,1,6
"2, 3",1,0,0,0,0,0,0,1
"2, 4",2,4,0,0,0,1,0,7
"1, 4",5,3,1,0,2,1,0,12
"1, 1",2,2,0,0,1,0,0,5
"2, 4",3,9,1,0,2,2,0,17
"2, 4",1,1,0,0,0,2,0,4
"1, 4",1,2,0,0,0,0,0,3
"2, 4",13,6,0,0,2,1,3,22
"3, 3",0,1,0,0,0,0,0,1
"1, 2",0,2,0,0,0,0,0,2
"2, 4",14,4,0,0,5,0,0,23
"2, 3",2,2,0,0,1,0,0,5
"0, 3",2,2,0,0,0,0,0,4
"2, 4",3,2,2,0,0,0,0,7
"0, 2",0,1,0,0,0,0,0,1
"2, 3",3,3,1,0,0,0,1,7
"2, 2",3,1,1,0,3,0,1,8
"1, 3",0,1,0,0,1,0,0,2
"2, 4",3,2,0,0,0,0,1,5
"0, 2",7,9,1,0,2,0,0,19
"2, 4",1,2,0,0,1,0,0,4
"2, 3",0,2,0,0,1,0,0,3
"0, 2",5,4,1,0,1,1,0,12
"2, 4",4,2,0,0,1,1,1,8
"2, 4",18,10,3,0,3,1,2,35
"1, 2",3,4,0,0,0,2,0,9
"2, 4",3,2,1,0,3,0,0,9
"0, 2",0,2,0,0,0,0,0,2
"2, 2",0,1,1,0,0,1,0,3
"2, 4",3,2,0,0,0,0,0,5
"2, 3",5,2,0,0,0,0,0,7
"2, 2",7,7,1,0,0,0,1,15
"2, JJ van der Wath",2,1,0,0,0,0,1,3
"2, 3",5,6,4,0,1,0,1,16
"2, 4",0,1,0,0,0,0,0,1
"2, 2",7,2,0,0,0,2,4,11
"2, 2",22,6,1,0,7,3,1,39
"2, 4",1,5,0,0,1,0,0,7
"2, 4",5,4,3,0,3,2,1,17
"2, 4",5,2,0,0,4,0,0,11
"2, 4",1,1,0,1,0,0,0,3
"0, 4",4,2,0,0,1,0,1,7
"2, 4",4,8,5,0,2,4,1,23
"1, 2",2,1,0,0,0,0,0,3
"2, 2",3,1,0,0,0,0,0,4
"0, 2",0,2,0,0,0,0,0,2
"2, 3",8,5,0,0,2,0,0,15
"1, 4",18,2,1,0,3,1,2,25
"0, 4",2,2,0,0,0,0,0,4
"2, 4",2,1,0,0,0,0,1,3
"1, 3",1,1,1,0,0,2,0,5
"0, 2",3,1,3,0,2,1,1,10
"2, 2",9,8,3,0,0,0,0,21
"1, 4",1,0,0,0,0,0,1,1
"0, 2",5,3,2,0,0,0,2,10
"2, 4",4,5,2,0,3,2,0,16
"0, 4",2,1,0,0,0,0,1,3
"0, 2",0,2,1,0,0,0,0,3
"2, 2",7,7,1,1,3,2,0,21
"2, SS Agarwal",1,1,1,0,1,1,0,5
"2, 2",8,7,1,0,2,0,0,18
"0, 3",4,2,1,0,0,0,0,7
"0, 3",1,4,0,0,0,0,0,5
"0, 4",1,1,0,0,0,0,0,2
"0, 2",3,2,0,0,1,0,0,6
"0, 2",7,3,0,0,0,0,1,10
"0, 2",2,3,1,0,0,0,1,6
"2, 2",10,1,0,1,3,1,1,16
"0, 4",0,4,0,0,1,0,0,5
"0, 4",1,0,0,0,1,0,0,2
"2, 3",13,7,4,0,1,2,2,27
"2, 2",1,2,0,0,0,1,0,4
"0, 2",3,9,1,0,2,1,0,16
"2, 3",10,5,1,0,2,0,0,18
"0, 2",1,3,0,0,3,1,0,8
"0, 3",1,3,0,0,0,0,0,4
"2, 3",7,16,3,0,4,0,2,30
"0, 2",1,3,0,0,0,0,0,4
"2, 4",2,3,0,0,0,0,0,5
"0, 3",1,1,0,0,0,0,0,2
"0, 4",3,0,0,0,0,0,1,3
"2, 3",2,1,0,0,2,1,1,6
"1, 3",2,2,1,0,2,0,0,7
"0, 4",1,1,0,0,3,1,0,6
"2, 4",1,3,0,0,2,0,0,6
"2, 4",0,2,0,0,1,0,0,3
"2, 4",0,3,1,0,1,0,0,5
"2, 3",0,3,0,0,3,0,0,6
"2, 4",3,0,1,0,2,0,0,6
"2, 3",0,1,0,0,0,1,0,2
"2, 4",1,3,1,0,0,0,0,5
"2, 4",13,11,1,0,3,1,1,29
"2, 3",2,2,0,0,0,0,0,4
"2, 4",2,1,0,0,0,0,0,3
"2, 2",2,1,0,0,0,2,0,5
"2, 2",1,2,0,0,1,1,0,5
"1, 2",4,7,1,0,5,2,0,19
"3, 4",0,1,0,0,0,0,0,1
"0, 4",1,1,0,0,0,0,0,2
"3, 2",1,0,0,0,0,0,0,1
"2, 2",5,3,0,0,0,0,1,8
"3, 4",1,1,0,0,0,0,1,2
"2, 4",4,7,0,0,5,0,0,16
"0, 4",1,1,0,0,0,0,1,2
"2, 4",1,5,2,0,0,1,0,9
"2, 4",1,2,1,0,0,0,0,4
"2, 3",4,3,1,0,4,1,0,13
"2, 4",1,0,0,0,2,1,1,4
"2, 4",10,16,5,0,7,1,0,39
"2, 3",1,0,0,0,0,0,1,1
"2, 1",0,3,0,0,1,0,0,4
"2, 4",5,5,0,0,3,0,1,13
"3, 2",1,2,0,0,0,0,0,3
"0, 3",1,1,0,0,0,0,0,2
"0, 2",1,1,0,0,1,0,0,3
"1, 4",3,3,1,1,0,1,0,9
"0, 4",3,1,0,0,0,0,0,4
"1, 2",6,9,2,0,0,2,0,19
"3, 3",3,0,0,0,0,1,0,4
"2, 3",1,5,0,0,1,1,0,8
"0, 2",3,2,0,1,0,0,1,6
"2, 3",1,1,0,0,1,1,0,4
"0, 2",2,1,0,0,0,0,1,3
"1, 4",3,5,1,0,4,0,0,13
"0, 2",1,1,0,0,0,0,0,2
"2, 3",7,5,3,1,1,0,0,17
"3, 4",2,1,0,0,0,0,0,3
"2, 4",4,2,0,0,1,1,0,8
"2, 3",3,1,0,0,0,0,1,4
"0, 2",2,0,0,0,0,0,1,2
"2, 4",5,5,0,0,3,0,0,13
"2, 2",10,13,1,0,0,3,1,27
"0, 4",1,2,0,0,0,0,0,3
"0, 4",2,3,1,0,1,1,0,8
"0, 4",0,2,0,0,0,0,0,2
"2, 3",7,2,0,0,2,0,1,11
"0, 2",8,1,0,0,0,0,1,9
"2, 2",2,1,0,0,0,0,0,3
"1, 4",15,10,1,1,1,0,0,28
"2, 4",4,7,0,1,1,0,0,13
"2, 2",18,27,1,0,3,2,4,51
"2, 0",1,1,0,0,1,0,0,3
"2, 3",0,1,0,0,0,0,0,1
"1, 3",2,2,0,0,1,2,0,7
"2, 3",2,5,1,0,0,0,1,8
"2, 3",4,1,0,0,3,1,0,9
"3, 4",5,3,1,0,0,0,0,9
"2, 4",0,2,0,0,0,0,0,2
"0, 2",1,3,1,0,0,0,0,5
"0, 4",4,2,0,0,1,0,1,7
"1, 3",5,0,0,0,1,0,1,6
"2, 2",1,1,0,0,0,2,0,4
"0, 4",1,2,0,0,0,0,0,3
"2, 3",4,2,0,0,1,2,0,9
"0, 4",2,1,0,0,0,0,1,3
"2, Ankit Soni",2,1,0,0,0,0,0,3
"0, 3",0,1,0,0,1,0,0,2
"2, 4",4,6,0,0,1,0,0,11
"2, 2",5,5,0,0,1,0,0,11
"2, 4",25,17,0,0,8,0,4,50
"2, 2",1,1,0,0,0,0,1,2
"0, 4",3,0,0,0,0,2,0,5
"0, 2",1,3,0,0,0,0,0,4
"2, 2",10,6,3,0,2,3,0,24
"1, 3",1,0,0,0,0,0,1,1
"1, 3",3,0,0,0,2,1,0,6
"0, 2",1,1,0,0,0,0,1,2
"2, C de Grandhomme",7,1,0,0,2,0,0,10
"2, 4",2,3,1,0,3,1,0,10
"1, 4",4,0,0,0,0,0,1,4
"2, 3",3,7,0,0,2,0,0,12
"2, 2",0,2,0,0,3,1,0,6
"3, 4",2,3,0,0,0,0,1,5
"1, 3",0,1,0,0,0,0,0,1
"2, 3",4,3,4,0,1,0,0,12
"3, 4",1,1,0,0,0,0,0,2
"2, 3",2,1,0,0,0,0,1,3
"1, 4",1,3,1,0,0,1,1,6
"2, 4",8,9,1,0,1,0,3,19
"0, 4",2,1,0,0,3,1,0,7
"0, 4",1,0,1,0,0,0,0,2
"0, 3",0,2,0,0,0,0,0,2
"K Rabada, 3",0,2,0,0,0,0,0,2
"0, 2",0,1,1,0,0,0,0,2
"2, 3",1,0,0,0,0,0,1,1
"2, 3",2,2,0,0,0,0,0,4
"3, 3",1,1,0,0,3,0,0,5
"2, 3",3,1,2,0,1,1,1,8
"2, 4",11,9,4,1,1,3,3,29
"2, AN Ahmed",3,5,0,0,1,1,1,10
"0, 3",4,6,0,0,0,0,0,10
"3, 2",0,1,1,0,0,0,0,2
"2, 3",3,3,0,0,0,0,1,6
"2, 3",0,1,1,0,0,0,0,2
"0, 2",3,0,0,0,1,1,0,5
"2, 2",15,14,2,1,2,1,1,35
"2, 2",0,5,0,0,0,0,0,5
"2, 4",3,8,2,0,5,0,0,18
"2, 4",7,16,0,0,0,1,1,24
"2, 4",15,5,1,0,1,2,2,24
"2, 4",15,8,2,0,4,0,1,29
"2, 2",6,3,0,0,1,0,0,10
"2, 4",2,3,0,0,1,2,0,8
"3, 2",3,2,0,0,1,1,0,7
"0, 4",3,4,0,0,0,0,1,7
"1, 4",10,5,0,0,7,0,0,22
"0, 3",2,1,0,0,0,0,0,3
"2, 4",8,8,3,0,4,2,1,25
"1, 4",2,5,2,0,1,2,0,12
"3, 2",4,1,0,0,0,0,0,5
"2, 2",6,2,2,0,3,1,0,14
"0, 3",0,1,0,0,0,1,0,2
"2, 3",1,2,0,0,0,0,0,3
"2, 4",2,2,0,0,2,0,0,6
"0, 3",0,2,0,0,0,0,0,2
"1, 3",0,2,1,0,0,0,0,3
"0, 4",1,0,0,0,0,0,1,1
"2, 4",0,3,0,0,0,0,0,3
"0, 3",4,0,0,0,0,2,0,6
"2, 3",3,2,1,0,0,0,0,6
"2, 4",6,10,2,0,0,3,0,21
"2, 4",4,9,0,0,0,0,0,13
"3, 4",2,4,0,0,1,0,1,7
"2, 4",0,2,0,0,0,0,0,2
"0, 4",3,1,0,0,1,0,0,5
"2, 2",2,5,1,0,3,1,1,12
"2, 3",2,1,0,0,0,0,0,3
"2, 4",2,1,1,0,1,0,2,5
"0, 4",1,2,0,0,3,0,0,6
"2, 2",2,1,0,0,0,0,0,3
"1, 3",10,3,1,0,3,1,0,18
"2, 3",2,1,0,0,0,0,0,3
"0, 4",5,4,0,1,0,0,1,10
"2, 4",2,2,0,0,0,0,0,4
"2, 3",5,3,1,0,1,0,0,10
"2, 3",2,0,1,0,0,0,1,3
"2, 2",21,12,7,0,6,0,1,46
"2, 4",3,2,1,0,1,2,0,9
"2, 3",0,2,1,0,1,0,0,4
"2, 2",7,6,0,0,0,1,1,14
"1, 4",0,1,1,0,0,1,0,3
"2, 2",3,2,4,0,0,1,1,10
"3, 2",3,1,0,0,0,0,0,4
"1, 3",1,1,0,0,0,0,0,2
"2, 4",12,20,0,0,2,3,5,37
"2, J Theron",3,3,0,0,0,0,0,6
"2, 2",2,1,0,0,1,1,0,5
"2, 2",12,5,3,0,1,1,0,22
"1, 2",1,0,0,0,0,0,0,1
"2, 2",4,1,0,0,1,3,0,9
"2, 3",1,2,0,0,0,0,0,3
"2, Ankit Soni",2,1,0,0,0,0,0,3
"2, 4",2,0,0,0,0,1,1,3
"2, 2",1,3,0,0,0,1,0,5
"1, T Natarajan",0,1,0,0,0,1,0,2
"2, 2",2,4,0,0,0,0,0,6
"2, 4",4,7,1,0,2,0,0,14
"0, 4",0,2,0,0,2,0,0,4
"2, 3",0,2,0,0,0,1,0,3
"0, 4",6,3,1,0,5,0,0,15
"0, 4",2,1,0,0,0,0,1,3
"0, 4",2,0,1,0,0,0,0,3
"2, 4",1,2,0,0,0,1,0,4
"0, 3",2,0,0,0,0,0,1,2
"2, 2",10,8,1,0,2,1,2,22
"2, 4",3,2,3,0,1,0,1,9
"2, 4",0,2,0,0,0,1,0,3
"0, 3",1,2,0,0,0,0,0,3
"2, 3",3,0,1,0,1,1,0,6
"0, 4",6,4,0,0,2,1,0,13
"2, 3",2,7,1,0,0,0,0,10
