batsman,nonstrike,bowler,runs,wickets,home,ave_score,sr,bowl_ave,bowl_sr,econ,innings,wickets
0,2,2,10,1,0,18.15,103.96,21.79,18.2,7.15,1,1
2,2,4,2,0,0,31.02,126.88,23.54,19.3,7.31,1,0
2,2,4,6,0,0,31.02,126.88,26.93,19.7,8.19,1,0
2,2,3,15,0,0,27.64,142.57,32.8,23.4,8.41,1,0
2,2,4,11,0,0,27.64,142.57,26.93,19.7,8.19,1,0
0,2,2,2,1,0,25.44,110.27,21.79,18.2,7.15,1,1
0,2,3,2,0,0,25.44,110.27,32.8,23.4,8.41,1,0
0,0,2,3,1,0,25.44,110.27,21.79,18.2,7.15,1,1
0,0,3,11,0,0,25.44,110.27,32.8,23.4,8.41,1,0
0,0,4,8,0,0,25.44,110.27,23.01,17.9,7.7,1,0
0,3,4,6,1,0,25.44,110.27,22.67,18.7,7.27,1,1
0,3,2,8,0,0,25.44,110.27,21.79,18.2,7.15,1,0
0,3,4,4,0,0,25.44,110.27,26.93,19.7,8.19,1,0
3,3,3,8,1,0,2.0,80.0,32.8,23.4,8.41,1,1
3,3,3,2,1,0,5.82,81.09,22.54,16.2,8.31,1,1
2,2,4,3,0,1,25.43,121.55,30.23,23.7,7.62,0,0
2,2,2,2,0,1,25.43,121.55,28.96,20.6,8.39,0,0
2,2,4,7,0,1,25.43,121.55,36.23,27.6,7.85,0,0
2,2,2,3,1,1,37.45,124.9,26.31,19.7,7.99,0,1
2,2,4,6,0,1,37.45,124.9,36.23,27.6,7.85,0,0
2,2,4,8,0,1,37.45,124.9,30.23,23.7,7.62,0,0
2,2,2,3,0,1,33.59,139.25,28.96,20.6,8.39,0,0
2,2,4,9,0,1,37.45,124.9,30.23,23.7,7.62,0,0
2,2,2,7,0,1,37.45,124.9,28.96,20.6,8.39,0,0
2,2,2,5,0,1,33.59,139.25,21.79,18.2,7.15,0,0
2,2,3.0,5,0,1,37.45,124.9,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,2,2,14,0,1,37.45,124.9,21.79,18.2,7.15,0,0
2,2,3.0,6,1,1,38.44,136.18,27.86269230769231,21.53619230769231,7.669653846153847,0,1
2,2,2,4,0,1,38.44,136.18,26.31,19.7,7.99,0,0
2,2,4,7,0,1,38.44,136.18,36.23,27.6,7.85,0,0
2,2,2,15,0,1,38.44,136.18,21.79,18.2,7.15,0,0
2,2,3.0,14,0,1,33.59,139.25,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,2,2,10,1,1,38.44,136.18,26.31,19.7,7.99,0,1
2,2,4,20,0,1,26.25,138.02,36.23,27.6,7.85,0,0
0,2,2,8,1,1,26.12,124.52,26.31,19.7,7.99,0,1
0,2,2,4,0,0,18.96,116.03,25.49,20.0,7.61,1,0
2,0,4,12,0,0,31.8,122.95,25.47,19.5,7.82,1,0
0,2,2,19,0,0,18.96,116.03,25.49,20.0,7.61,1,0
0,2,2,5,0,0,18.96,116.03,24.34,21.3,6.84,1,0
0,2,4,12,0,0,18.96,116.03,24.46,19.5,7.5,1,0
0,2,2,7,0,0,18.96,116.03,24.34,21.3,6.84,1,0
0,2,4,8,1,0,21.57,117.35,31.23,24.3,7.68,1,1
2,0,4,3,0,0,31.8,122.95,24.46,19.5,7.5,1,0
0,2,4,6,0,0,21.57,117.35,31.23,24.3,7.68,1,0
2,0,4,7,0,0,31.8,122.95,24.46,19.5,7.5,1,0
2,0,4,2,1,0,31.8,122.95,31.23,24.3,7.68,1,1
2,0,4,11,0,0,29.27,126.45,24.46,19.5,7.5,1,0
2,0,4,7,0,0,29.27,126.45,31.23,24.3,7.68,1,0
2,2,2,7,1,0,31.73,127.09,25.49,20.0,7.61,1,1
2,2,2,3,0,0,31.73,127.09,24.34,21.3,6.84,1,0
2,2,4,4,1,0,37.73,121.8,25.47,19.5,7.82,1,1
2,2,2,8,0,0,37.73,121.8,24.34,21.3,6.84,1,0
2,2,4,7,0,0,37.73,121.8,25.47,19.5,7.82,1,0
2,2,2,6,2,0,37.73,121.8,25.49,20.0,7.61,1,2
3,3,4,3,1,0,13.86,97.43,25.47,19.5,7.82,1,1
2,2,4,10,0,0,22.87,122.43,26.06,20.4,7.66,0,0
2,2,3,8,0,0,29.79,144.54,24.22,19.3,7.51,0,0
2,2,4,9,0,0,22.87,122.43,26.06,20.4,7.66,0,0
2,2,3,13,0,0,29.79,144.54,30.95,24.3,7.64,0,0
2,2,2,7,1,0,32.4,133.11,20.76,17.5,7.08,0,1
2,2,3,13,0,0,29.79,144.54,24.22,19.3,7.51,0,0
2,2,2,2,2,0,26.46,125.96,20.76,17.5,7.08,0,2
2,2,3,3,0,0,27.31,135.63,30.95,24.3,7.64,0,0
2,2,4,10,0,0,27.31,135.63,21.84,17.9,7.29,0,0
2,2,4,6,0,0,26.46,125.96,27.45,22.9,7.18,0,0
2,2,4,8,0,0,27.31,135.63,21.84,17.9,7.29,0,0
2,0,4,3,1,0,27.31,135.63,27.45,22.9,7.18,0,1
0,2,3,9,0,0,26.86,146.96,30.95,24.3,7.64,0,0
2,2,4,5,1,0,30.28,151.11,27.45,22.9,7.18,0,1
2,2,2,9,0,0,30.28,151.11,20.76,17.5,7.08,0,0
2,0,4,7,1,0,30.28,151.11,21.84,17.9,7.29,0,1
2,0,2,10,0,0,30.28,151.11,20.76,17.5,7.08,0,0
2,0,4,7,0,0,30.28,151.11,26.06,20.4,7.66,0,0
0,0,3,9,1,0,11.76,150.11,30.95,24.3,7.64,0,1
0,0,4,28,0,0,26.23,131.86,26.06,20.4,7.66,0,0
2,2,2,7,0,1,30.24,118.52,26.85,19.3,8.31,1,0
2,2,4,14,0,1,30.24,118.52,26.55,20.0,7.93,1,0
2,2,2,12,0,1,23.4,130.79,26.85,19.3,8.31,1,0
2,2,2,4,1,1,29.81,125.48,25.1,17.8,8.42,1,1
2,2,4,4,0,1,29.81,125.48,22.79,18.9,7.2,1,0
2,2,2,16,0,1,30.24,118.52,25.1,17.8,8.42,1,0
2,2,4,4,0,1,29.81,125.48,26.55,20.0,7.93,1,0
2,2,3,10,0,1,30.24,118.52,24.43,21.0,6.96,1,0
2,2,4,9,0,1,30.24,118.52,26.55,20.0,7.93,1,0
2,2,3,11,0,1,30.24,118.52,24.43,21.0,6.96,1,0
1,2,2,4,1,1,23.27,134.03,26.85,19.3,8.31,1,1
2,1,4,8,0,1,29.81,125.48,22.79,18.9,7.2,1,0
2,1,2,9,0,1,29.81,125.48,25.1,17.8,8.42,1,0
1,2,2,14,0,1,23.27,134.03,23.96,17.5,8.17,1,0
2,1,2,9,0,1,29.81,125.48,26.85,19.3,8.31,1,0
2,2,4,9,1,1,29.81,125.48,26.55,20.0,7.93,1,1
2,2,4,10,0,1,29.81,125.48,22.79,18.9,7.2,1,0
2,2,2,7,0,1,29.81,125.48,25.1,17.8,8.42,1,0
2,2,4,7,0,1,38.44,136.18,22.79,18.9,7.2,1,0
2,2,2,15,0,1,29.81,125.48,23.96,17.5,8.17,1,0
1,2,2,5,0,0,30.25,137.21,21.08,18.5,6.82,0,0
2,1,4,0,1,0,33.59,139.25,25.32,19.3,7.84,0,1
2,1,4,5,0,0,33.59,139.25,26.93,19.7,8.19,0,0
1,2,4,16,0,0,30.25,137.21,25.32,19.3,7.84,0,0
2,1,2,6,0,0,33.59,139.25,19.83,20.0,5.95,0,0
1,2,2,2,0,0,30.25,137.21,21.08,18.5,6.82,0,0
2,1,4,6,0,0,33.59,139.25,26.93,19.7,8.19,0,0
1,2,2,9,0,0,30.25,137.21,21.08,18.5,6.82,0,0
2,1,4,5,0,0,33.59,139.25,26.93,19.7,8.19,0,0
2,1,2,4,0,0,33.59,139.25,24.67,19.6,7.52,0,0
2,2,2,3,1,0,33.59,139.25,19.83,20.0,5.95,0,1
2,2,2,9,0,0,27.45,124.67,24.67,19.6,7.52,0,0
2,2,4,9,0,0,27.45,124.67,25.32,19.3,7.84,0,0
2,2,2,19,0,0,33.59,139.25,24.67,19.6,7.52,0,0
2,2,2,7,0,0,27.45,124.67,19.83,20.0,5.95,0,0
2,2,2,13,0,0,33.59,139.25,21.08,18.5,6.82,0,0
2,2,4,4,0,0,38.44,136.18,25.32,19.3,7.84,0,0
2,0,2,10,1,0,38.44,136.18,24.67,19.6,7.52,0,1
2,0,2,8,0,0,38.44,136.18,19.83,20.0,5.95,0,0
2,0,4,11,0,0,38.44,136.18,26.93,19.7,8.19,0,0
2,2,3.0,11,0,1,28.77,134.56,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,3,9,0,1,28.96,120.58,25.86,21.9,7.07,1,0
2,2,4,13,0,1,28.96,120.58,28.0,20.1,8.35,1,0
2,2,3,2,0,1,28.96,120.58,25.86,21.9,7.07,1,0
2,2,3.0,9,0,1,28.77,134.56,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,2,7,0,1,28.96,120.58,24.34,21.3,6.84,1,0
2,2,3,12,1,1,28.96,120.58,25.86,21.9,7.07,1,1
2,2,4,4,0,1,28.37,119.25,28.0,20.1,8.35,1,0
2,2,2,9,0,1,28.77,134.56,31.42,24.2,7.78,1,0
2,2,2,8,0,1,28.77,134.56,24.34,21.3,6.84,1,0
2,2,3,8,0,1,28.77,134.56,25.86,21.9,7.07,1,0
2,2,2,3,1,1,20.71,122.25,31.42,24.2,7.78,1,1
2,2,2,2,0,1,20.71,122.25,24.34,21.3,6.84,1,0
2,2,2,11,0,1,28.37,119.25,31.42,24.2,7.78,1,0
2,2,2,7,0,1,28.37,119.25,24.34,21.3,6.84,1,0
2,2,4,9,0,1,28.37,119.25,34.47,28.4,7.26,1,0
2,2,3.0,17,0,1,20.71,122.25,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,4,11,0,1,20.71,122.25,28.0,20.1,8.35,1,0
2,1,4,1,0,1,25.29,123.14,25.0,20.0,7.48,0,0
2,1,4,5,0,1,25.29,123.14,24.87,19.4,7.69,0,0
2,1,4,6,1,1,25.76,134.58,25.0,20.0,7.48,0,1
0.0,2,4,2,1,1,18.161195652173927,124.90467391304348,24.87,19.4,7.69,0,1
0.0,2,4,3,0,1,18.161195652173927,124.90467391304348,25.0,20.0,7.48,0,0
0.0,2,4,8,0,1,18.161195652173927,124.90467391304348,24.87,19.4,7.69,0,0
2,0.0,2,7,0,1,25.76,134.58,25.49,20.0,7.61,0,0
2,0.0,4,6,0,1,25.76,134.58,24.87,19.4,7.69,0,0
0.0,2,2,5,0,1,18.161195652173927,124.90467391304348,22.03,20.6,6.38,0,0
2,0.0,4,6,0,1,25.76,134.58,22.19,17.1,7.76,0,0
0.0,0,2,2,1,1,18.161195652173927,124.90467391304348,22.03,20.6,6.38,0,1
0.0,0,2,5,0,1,18.161195652173927,124.90467391304348,25.49,20.0,7.61,0,0
0,0.0,2,6,0,1,24.06,110.77,22.03,20.6,6.38,0,0
0,0.0,4,14,0,1,24.06,110.77,22.19,17.1,7.76,0,0
0,0.0,2,7,0,1,24.06,110.77,22.03,20.6,6.38,0,0
0.0,0,2,10,0,1,18.161195652173927,124.90467391304348,25.49,20.0,7.61,0,0
0,0.0,4,8,0,1,24.06,110.77,22.19,17.1,7.76,0,0
0.0,0,4,12,0,1,18.161195652173927,124.90467391304348,25.0,20.0,7.48,0,0
3,0,2,12,2,1,4.32,72.97,25.49,20.0,7.61,0,2
3,0,4,6,2,1,4.32,72.97,22.19,17.1,7.76,0,2
2,0,4,10,0,0,22.87,122.43,24.91,19.8,7.51,1,0
2,0,3,6,0,0,22.87,122.43,46.6,34.2,8.17,1,0
2,0,4,4,0,0,22.87,122.43,24.91,19.8,7.51,1,0
2,2,3,12,1,0,33.59,139.25,46.6,34.2,8.17,1,1
2,2,4,5,0,0,22.87,122.43,24.91,19.8,7.51,1,0
2,2,2,3,0,0,33.59,139.25,22.12,19.8,6.69,1,0
2,2,3,9,0,0,33.59,139.25,79.0,57.3,8.26,1,0
2,2,2,3,0,0,33.59,139.25,22.12,19.8,6.69,1,0
2,2,3,9,1,0,38.44,136.18,79.0,57.3,8.26,1,1
2,2,2,4,0,0,38.44,136.18,26.31,19.7,7.99,1,0
2,2,4,5,0,0,38.44,136.18,29.09,23.7,7.36,1,0
2,2,2,8,0,0,38.44,136.18,26.31,19.7,7.99,1,0
2,2,4,8,0,0,33.59,139.25,29.09,23.7,7.36,1,0
2,2,2,11,0,0,33.59,139.25,22.12,19.8,6.69,1,0
2,2,3,6,0,0,33.59,139.25,46.6,34.2,8.17,1,0
2,2,2,3,1,0,26.25,138.02,26.31,19.7,7.99,1,1
2,2,4,3,0,0,26.25,138.02,29.09,23.7,7.36,1,0
2,2,2,11,0,0,33.59,139.25,26.31,19.7,7.99,1,0
2,2,4,10,0,0,33.59,139.25,24.91,19.8,7.51,1,0
2,2,3,7,0,0,33.59,139.25,46.6,34.2,8.17,1,0
1,2,4,6,0,1,40.3,148.29,24.25,21.0,6.92,0,0
1,2,4,1,0,1,40.3,148.29,24.91,19.8,7.51,0,0
2,2,4,4,1,1,27.04,122.82,24.25,21.0,6.92,0,1
2,2,4,2,0,1,29.34,121.62,24.91,19.8,7.51,0,0
2,2,4,16,0,1,29.34,121.62,24.25,21.0,6.92,0,0
2,2,2,5,0,1,29.34,121.62,18.96,16.4,6.92,0,0
2,2,2,8,1,1,27.04,122.82,26.22,23.3,6.72,0,1
2,2,2,4,0,1,35.36,147.91,18.96,16.4,6.92,0,0
2,2,2,9,0,1,27.04,122.82,26.22,23.3,6.72,0,0
2,2,2,8,0,1,35.36,147.91,23.96,17.5,8.17,0,0
2,2,2,14,0,1,35.36,147.91,26.22,23.3,6.72,0,0
2,2,2,3,1,1,27.04,122.82,23.96,17.5,8.17,0,1
2,2,4,2,0,1,23.4,130.79,28.18,20.8,8.12,0,0
2,2,2,6,0,1,23.4,130.79,23.96,17.5,8.17,0,0
2,2,4,8,0,1,27.04,122.82,28.18,20.8,8.12,0,0
2,2,4,13,0,1,23.4,130.79,24.91,19.8,7.51,0,0
2,2,2,5,0,1,27.04,122.82,18.96,16.4,6.92,0,0
3,2,4,6,1,1,8.68,86.42,24.91,19.8,7.51,0,1
2,3,2,13,0,1,23.4,130.79,18.96,16.4,6.92,0,0
2,3,4,24,0,1,23.4,130.79,24.25,21.0,6.92,0,0
2,2,4,0,1,0,32.4,133.11,27.35,21.8,7.49,1,1
2,2,3.0,4,0,0,27.01,132.55,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,4,8,0,0,27.01,132.55,27.35,21.8,7.49,1,0
2,2,3.0,9,1,0,27.01,132.55,27.86269230769231,21.53619230769231,7.669653846153847,1,1
2,2,4,3,0,0,26.46,125.96,27.7,21.0,7.9,1,0
2,2,3.0,3,0,0,26.46,125.96,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,4,8,0,0,26.46,125.96,27.7,21.0,7.9,1,0
2,2,2,5,1,0,26.63,127.61,22.03,20.6,6.38,1,1
2,2,4,6,1,0,30.28,151.11,27.7,21.0,7.9,1,1
2,2,2,5,0,0,26.46,125.96,22.03,20.6,6.38,1,0
2,2,3,19,0,0,30.28,151.11,25.23,19.7,7.68,1,0
2,2,2,1,0,0,30.28,151.11,22.03,20.6,6.38,1,0
2,2,4,13,0,0,26.46,125.96,30.21,24.0,7.54,1,0
2,2,2,4,0,0,30.28,151.11,22.03,20.6,6.38,1,0
2,2,4,11,0,0,26.46,125.96,30.21,24.0,7.54,1,0
2,2,4,7,0,0,30.28,151.11,27.7,21.0,7.9,1,0
2,2,4,15,0,0,26.46,125.96,27.35,21.8,7.49,1,0
2,2,3.0,18,0,0,30.28,151.11,27.86269230769231,21.53619230769231,7.669653846153847,1,0
2,2,4,9,0,0,26.46,125.96,27.35,21.8,7.49,1,0
2,2,4,14,0,0,30.28,151.11,30.21,24.0,7.54,1,0
2,2,4,4,0,1,22.87,122.43,20.61,17.4,7.1,0,0
2,2,4,1,1,1,22.87,122.43,28.78,22.4,7.68,0,1
2,2,4,12,0,1,33.59,139.25,20.61,17.4,7.1,0,0
2,2,4,2,1,1,28.75,112.74,28.78,22.4,7.68,0,1
2,2,4,7,0,1,33.59,139.25,20.61,17.4,7.1,0,0
2,2,4,14,0,1,33.59,139.25,28.78,22.4,7.68,0,0
2,2,3,7,0,1,33.59,139.25,25.0,17.3,8.65,0,0
2,2,4,8,0,1,33.59,139.25,24.25,21.0,6.92,0,0
2,2,3,14,0,1,28.75,112.74,27.0,18.6,8.7,0,0
2,2,4,12,0,1,33.59,139.25,26.61,22.1,7.22,0,0
2,2,4,3,0,1,28.75,112.74,24.25,21.0,6.92,0,0
2,0,4,1,1,1,33.59,139.25,26.61,22.1,7.22,0,1
2,2,4,3,1,1,33.59,139.25,24.25,21.0,6.92,0,1
2,2,4,7,0,1,38.44,136.18,26.61,22.1,7.22,0,0
2,2,3,7,0,1,38.44,136.18,25.0,17.3,8.65,0,0
2,2,4,3,0,1,33.59,139.25,26.61,22.1,7.22,0,0
2,2,3,12,0,1,33.59,139.25,27.0,18.6,8.7,0,0
2,2,4,23,0,1,38.44,136.18,20.61,17.4,7.1,0,0
2,2,3,8,0,1,33.59,139.25,27.0,18.6,8.7,0,0
2,2,4,11,1,1,26.25,138.02,24.25,21.0,6.92,0,1
0,2,3,6,0,0,18.47,121.97,30.0,22.7,7.91,1,0
2,0,2,2,1,0,29.86,123.08,25.49,20.0,7.61,1,1
0,2,3,1,0,0,18.47,121.97,30.0,22.7,7.91,1,0
0,2,2,4,0,0,18.47,121.97,25.49,20.0,7.61,1,0
2,0,4,10,0,0,24.27,124.19,29.7,22.7,7.84,1,0
0,0,2,10,1,0,18.47,121.97,25.49,20.0,7.61,1,1
0,0,2,3,0,0,21.68,122.96,22.03,20.6,6.38,1,0
0,0,4,4,0,0,18.47,121.97,34.47,28.4,7.26,1,0
0,0,2,7,0,0,18.47,121.97,22.03,20.6,6.38,1,0
2,0,4,7,1,0,27.64,142.57,34.47,28.4,7.26,1,1
2,0,4,5,0,0,27.64,142.57,22.19,17.1,7.76,1,0
2,0,2,13,0,0,27.64,142.57,22.03,20.6,6.38,1,0
2,0,4,7,1,0,27.64,142.57,22.19,17.1,7.76,1,1
0,0,2,5,0,0,19.09,127.32,25.49,20.0,7.61,1,0
0,0,4,7,1,0,19.09,127.32,29.7,22.7,7.84,1,1
3,0,2,9,0,0,9.54,92.1,22.03,20.6,6.38,1,0
0,3,4,6,0,0,21.68,122.96,29.7,22.7,7.84,1,0
3,2,4,3,2,0,9.54,92.1,22.19,17.1,7.76,1,2
2,3,4,4,1,0,33.91,122.65,29.7,22.7,7.84,1,1
3,2,4,5,1,0,2.0,80.0,22.19,17.1,7.76,1,1
2,1,4,1,0,1,40.75,133.33,23.57,18.7,7.55,0,0
1,2,4,20,0,1,40.3,148.29,25.78,20.2,7.63,0,0
1,2,4,23,0,1,40.3,148.29,23.57,18.7,7.55,0,0
2,1,4,6,0,1,40.75,133.33,25.78,20.2,7.63,0,0
1,2,3.0,6,0,1,40.3,148.29,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,1,4,8,0,1,40.75,133.33,25.78,20.2,7.63,0,0
1,2,3.0,3,0,1,40.3,148.29,27.86269230769231,21.53619230769231,7.669653846153847,0,0
1,2,4,8,0,1,40.3,148.29,31.31,23.7,7.89,0,0
2,1,4,9,0,1,40.75,133.33,27.56,23.1,7.13,0,0
1,2,4,14,0,1,40.3,148.29,31.31,23.7,7.89,0,0
1,2,4,14,0,1,40.3,148.29,27.56,23.1,7.13,0,0
1,2,4,4,1,1,40.3,148.29,23.57,18.7,7.55,0,1
1,2,3,16,0,1,40.3,148.29,25.05,16.7,8.96,0,0
2,1,4,7,0,1,35.36,147.91,25.78,20.2,7.63,0,0
1,2,3,23,0,1,40.3,148.29,25.05,16.7,8.96,0,0
1,2,3.0,8,0,1,40.3,148.29,27.86269230769231,21.53619230769231,7.669653846153847,0,0
1,2,4,10,1,1,40.3,148.29,27.56,23.1,7.13,0,1
0,2,4,12,1,1,19.69,144.26,23.57,18.7,7.55,0,1
2,0,4,15,0,1,35.36,147.91,27.56,23.1,7.13,0,0
0,2,3.0,8,0,1,19.69,144.26,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,2,4,3,1,0,24.27,130.21,17.44,14.6,7.14,1,1
2,2,4,8,0,0,25.43,121.55,21.77,16.6,7.85,1,0
2,2,4,1,1,0,25.16,155.55,27.7,21.0,7.9,1,1
2,2,4,5,1,0,36.15,139.01,21.77,16.6,7.85,1,1
2,2,4,4,0,0,36.15,139.01,17.44,14.6,7.14,1,0
2,2,4,5,2,0,36.15,139.01,21.77,16.6,7.85,1,2
0,2,4,5,0,0,20.27,131.71,22.83,18.3,7.45,1,0
0,0,4,9,1,0,20.27,131.71,21.77,16.6,7.85,1,1
3,0,4,2,2,0,18.0,66.66,17.44,14.6,7.14,1,2
0,3,4,12,0,0,20.27,131.71,27.7,21.0,7.9,1,0
3,0,4,2,1,0,12.2,89.7,17.44,14.6,7.14,1,1
0,3,4,13,0,0,20.27,131.71,22.83,18.3,7.45,1,0
3,0,4,4,0,0,12.2,89.7,24.96,17.9,8.35,1,0
3,0,4,6,1,0,12.2,89.7,22.83,18.3,7.45,1,1
0,2,4,6,1,1,20.11,105.12,26.06,20.4,7.66,0,1
0,2,4,6,0,1,20.11,105.12,36.23,27.6,7.85,0,0
0,2,4,13,0,1,20.11,105.12,26.06,20.4,7.66,0,0
0,2,4,8,0,1,20.11,105.12,36.23,27.6,7.85,0,0
0,2,3,6,1,1,20.11,105.12,21.74,18.4,7.08,0,1
2,0,4,14,0,1,20.81,117.6,31.73,25.7,7.38,0,0
0,2,4,1,0,1,18.15,103.96,31.36,27.9,6.74,0,0
2,0,4,8,0,1,20.81,117.6,31.73,25.7,7.38,0,0
0,2,4,13,0,1,18.15,103.96,31.36,27.9,6.74,0,0
2,0,3,12,0,1,27.64,142.57,21.74,18.4,7.08,0,0
0,2,4,3,0,1,18.15,103.96,31.36,27.9,6.74,0,0
0,2,3,8,0,1,18.15,103.96,21.74,18.4,7.08,0,0
2,0,4,2,1,1,27.64,142.57,26.06,20.4,7.66,0,1
0,2,3,12,0,1,18.15,103.96,22.32,17.1,7.8,0,0
0,2,4,7,0,1,18.15,103.96,26.06,20.4,7.66,0,0
2,0,4,11,0,1,31.02,126.88,31.73,25.7,7.38,0,0
0,2,4,7,0,1,18.15,103.96,31.36,27.9,6.74,0,0
2,3,4,2,2,1,31.02,126.88,36.23,27.6,7.85,0,2
2,3,3,6,1,1,31.02,126.88,21.74,18.4,7.08,0,1
2,3,4,15,0,1,31.02,126.88,36.23,27.6,7.85,0,0
2,2,4,5,0,0,36.84,131.28,28.78,22.4,7.68,1,0
2,2,2,5,0,0,36.84,131.28,22.43,16.8,7.98,1,0
2,2,4,7,1,0,29.95,116.91,28.78,22.4,7.68,1,1
0,2,2,9,0,0,25.48,105.18,22.43,16.8,7.98,1,0
0,2,4,10,0,0,25.48,105.18,24.25,21.0,6.92,1,0
2,0,3,1,0,0,36.84,131.28,27.0,18.6,8.7,1,0
2,0,3,5,0,0,36.84,131.28,27.92,20.9,7.99,1,0
2,0,4,7,0,0,36.84,131.28,26.61,22.1,7.22,1,0
0,2,3,9,0,0,25.48,105.18,27.0,18.6,8.7,1,0
2,0,4,6,0,0,36.84,131.28,26.61,22.1,7.22,1,0
2,2,3,7,1,0,25.01,107.0,27.0,18.6,8.7,1,1
2,2,4,6,0,0,25.01,107.0,26.61,22.1,7.22,1,0
2,2,4,8,0,0,25.01,107.0,28.78,22.4,7.68,1,0
2,2,4,8,0,0,36.84,131.28,26.61,22.1,7.22,1,0
2,2,4,3,1,0,25.01,107.0,28.78,22.4,7.68,1,1
2,2,2,10,0,0,25.01,107.0,22.43,16.8,7.98,1,0
2,2,4,8,0,0,32.79,125.03,24.25,21.0,6.92,1,0
2,2,3,9,0,0,32.79,125.03,27.0,18.6,8.7,1,0
2,2,2,4,0,0,32.79,125.03,22.43,16.8,7.98,1,0
2,2,4,2,1,0,24.27,130.21,24.25,21.0,6.92,1,1
2,2,4,6,0,1,27.45,124.67,31.36,27.9,6.74,0,0
2,2,4,2,0,1,27.45,124.67,22.54,17.5,7.7,0,0
2,2,4,1,0,1,28.75,112.74,31.36,27.9,6.74,0,0
2,2,4,8,0,1,27.45,124.67,23.48,19.8,7.09,0,0
2,2,4,11,0,1,27.45,124.67,27.95,23.3,7.17,0,0
2,2,4,13,0,1,28.75,112.74,23.48,19.8,7.09,0,0
2,2,3.0,1,0,1,27.45,124.67,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,2,4,12,0,1,28.75,112.74,31.73,25.7,7.38,0,0
2,2,3.0,9,0,1,27.45,124.67,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,2,4,4,0,1,27.45,124.67,22.54,17.5,7.7,0,0
2,2,4,6,0,1,27.45,124.67,31.36,27.9,6.74,0,0
2,2,4,9,0,1,27.45,124.67,27.95,23.3,7.17,0,0
2,2,3.0,6,0,1,27.45,124.67,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,2,4,11,0,1,28.75,112.74,31.36,27.9,6.74,0,0
2,2,4,15,0,1,28.75,112.74,23.48,19.8,7.09,0,0
2,2,4,1,2,1,33.59,139.25,27.95,23.3,7.17,0,2
2,2,4,9,1,1,38.44,136.18,22.54,17.5,7.7,0,1
2,2,3.0,12,0,1,24.72,127.18,27.86269230769231,21.53619230769231,7.669653846153847,0,0
2,0,4,8,1,1,38.44,136.18,22.54,17.5,7.7,0,1
0,2,4,18,1,1,21.68,122.96,27.95,23.3,7.17,0,1
2,2,4,8,0,0,25.62,145.25,25.47,19.5,7.82,1,0
2,2,4,6,1,0,25.01,107.0,22.94,18.8,7.3,1,1
2,2,2,5,0,0,25.01,107.0,24.34,21.3,6.84,1,0
2,2,4,4,1,0,28.37,119.25,22.94,18.8,7.3,1,1
2,2,2,9,0,0,28.37,119.25,24.34,21.3,6.84,1,0
2,2,4,18,0,0,25.01,107.0,25.47,19.5,7.82,1,0
2,2,2,2,1,0,25.01,107.0,24.53,17.7,8.29,1,1
2,2,4,3,0,0,25.01,107.0,31.23,24.3,7.68,1,0
2,2,2,2,0,0,25.01,107.0,31.42,24.2,7.78,1,0
2,2,4,4,1,0,31.96,117.93,31.23,24.3,7.68,1,1
2,2,2,5,0,0,29.81,125.48,31.42,24.2,7.78,1,0
2,2,4,13,0,0,31.96,117.93,31.23,24.3,7.68,1,0
2,2,2,10,0,0,29.81,125.48,24.53,17.7,8.29,1,0
0,2,2,4,1,0,25.63,120.48,24.34,21.3,6.84,1,1
0,2,2,7,0,0,25.63,120.48,31.42,24.2,7.78,1,0
0,2,2,11,0,0,25.63,120.48,24.34,21.3,6.84,1,0
2,0,2,6,0,0,29.81,125.48,31.42,24.2,7.78,1,0
0,2,2,10,0,0,25.63,120.48,24.53,17.7,8.29,1,0
3,0,4,4,1,0,8.85,98.76,25.47,19.5,7.82,1,1
3,0,2,5,1,0,8.85,98.76,24.53,17.7,8.29,1,1
2,1,2,9,0,1,39.22,128.62,25.9,20.5,7.55,0,0
1,2,4,6,0,1,27.03,140.28,23.68,19.5,7.26,0,0
2,1,2,7,0,1,39.22,128.62,25.68,20.3,7.55,0,0
1,2,4,10,0,1,27.03,140.28,22.54,17.5,7.7,0,0
1,2,2,2,0,1,27.03,140.28,25.68,20.3,7.55,0,0
2,1,4,17,0,1,39.22,128.62,22.54,17.5,7.7,0,0
2,1,4,1,0,1,39.22,128.62,26.93,19.7,8.19,0,0
2,2,2,6,1,1,39.22,128.62,25.9,20.5,7.55,0,1
2,2,4,4,0,1,39.22,128.62,26.93,19.7,8.19,0,0
2,2,2,6,0,1,39.22,128.62,25.9,20.5,7.55,0,0
